PassengerId,Survived,Pclass,Name,Sex,SibSp,Parch,Ticket,Fare,Embarked,Family Size,Title,Fare_log,oe__Pclass,oe__Title,ohe__Sex_female,ohe__Sex_male,ohe__Embarked_C,ohe__Embarked_Q,ohe__Embarked_S,remainder__PassengerId,remainder__Survived,remainder__Name,remainder__SibSp,remainder__Parch,remainder__Ticket,remainder__Fare,remainder__Family Size,remainder__Fare_log
442,0,3,"Hampe, Mr. Leon",male,0,0,345769,0.0151385771445301,S,1,Mr,2.251291798606496,2.0,12.0,0.0,1.0,0.0,0.0,1.0,442,0,"Hampe, Mr. Leon",0,0,345769,0.0151385771445301,1,2.251291798606496
443,0,3,"Petterson, Mr. Johan Emil",male,1,0,347076,0.0067214794574021,S,2,Mr,2.0509134580652977,2.0,12.0,0.0,1.0,0.0,0.0,1.0,443,0,"Petterson, Mr. Johan Emil",1,0,347076,0.0067214794574021,2,2.0509134580652977
444,1,2,"Reynaldo, Ms. Encarnacion",female,0,0,230434,0.0322167463647896,S,1,Ms,2.5649493574615367,1.0,14.0,1.0,0.0,0.0,0.0,1.0,444,1,"Reynaldo, Ms. Encarnacion",0,0,230434,0.0322167463647896,1,2.5649493574615367
445,1,3,"Johannesen-Bratthammer, Mr. Bernt",male,0,0,65306,0.0083683029179272,S,1,Mr,2.0934060820302083,2.0,12.0,0.0,1.0,0.0,0.0,1.0,445,1,"Johannesen-Bratthammer, Mr. Bernt",0,0,65306,0.0083683029179272,1,2.0934060820302083
446,1,1,"Dodge, Master. Washington",male,0,2,33638,0.3682092319703328,S,3,Master,4.404989703685167,0.0,8.0,0.0,1.0,0.0,0.0,1.0,446,1,"Dodge, Master. Washington",0,2,33638,0.3682092319703328,3,4.404989703685167
447,1,2,"Mellinger, Miss. Madeleine Violet",female,0,1,250644,0.0639333463452717,S,2,Miss,2.970414465569701,1.0,9.0,1.0,0.0,0.0,0.0,1.0,447,1,"Mellinger, Miss. Madeleine Violet",0,1,250644,0.0639333463452717,2,2.970414465569701
448,1,1,"Seward, Mr. Frederic Kimber",male,0,0,113794,0.0983336586317946,S,1,Mr,3.279029747687948,0.0,12.0,0.0,1.0,0.0,0.0,1.0,448,1,"Seward, Mr. Frederic Kimber",0,0,113794,0.0983336586317946,1,3.279029747687948
449,1,3,"Baclini, Miss. Marie Catherine",female,2,1,2666,0.0627539767736898,C,4,Miss,2.957942136638392,2.0,9.0,1.0,0.0,1.0,0.0,0.0,449,1,"Baclini, Miss. Marie Catherine",2,1,2666,0.0627539767736898,4,2.957942136638392
450,1,1,"Peuchen, Major. Arthur Godfrey",male,0,0,113786,0.1176075924660876,S,1,Major,3.417726683613366,0.0,7.0,0.0,1.0,0.0,0.0,1.0,450,1,"Peuchen, Major. Arthur Godfrey",0,0,113786,0.1176075924660876,1,3.417726683613366
451,0,2,"West, Mr. Edwy Arthur",male,1,2,C.A. 34651,0.1041890309358836,S,4,Mr,3.323235840192444,1.0,12.0,0.0,1.0,0.0,0.0,1.0,451,0,"West, Mr. Edwy Arthur",1,2,C.A. 34651,0.1041890309358836,4,3.323235840192444
452,0,3,"Hagland, Mr. Ingvald Olai Olsen",male,1,0,65303,0.0662105982238703,S,2,Mr,2.9940658859009823,2.0,12.0,0.0,1.0,0.0,0.0,1.0,452,0,"Hagland, Mr. Ingvald Olai Olsen",1,0,65303,0.0662105982238703,2,2.9940658859009823
453,0,1,"Foreman, Mr. Benjamin Laventall",male,0,0,113051,0.1041890309358836,C,1,Mr,3.323235840192444,0.0,12.0,0.0,1.0,1.0,0.0,0.0,453,0,"Foreman, Mr. Benjamin Laventall",0,0,113051,0.1041890309358836,1,3.323235840192444
454,1,1,"Goldenberg, Mr. Samuel L",male,1,0,17453,0.4035654337854982,C,2,Mr,4.489806471412939,0.0,12.0,0.0,1.0,1.0,0.0,0.0,454,1,"Goldenberg, Mr. Samuel L",1,0,17453,0.4035654337854982,2,4.489806471412939
455,0,3,"Peduzzi, Mr. Joseph",male,0,0,A/5 2817,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,455,0,"Peduzzi, Mr. Joseph",0,0,A/5 2817,0.0080633356104225,1,2.0856720914304723
456,1,3,"Jalsevac, Mr. Ivan",male,0,0,349240,0.0073109202693471,C,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,1.0,0.0,0.0,456,1,"Jalsevac, Mr. Ivan",0,0,349240,0.0073109202693471,1,2.0663309725297405
457,0,1,"Millet, Mr. Francis Davis",male,0,0,13509,0.0983336586317946,S,1,Mr,3.279029747687948,0.0,12.0,0.0,1.0,0.0,0.0,1.0,457,0,"Millet, Mr. Francis Davis",0,0,13509,0.0983336586317946,1,3.279029747687948
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",female,1,0,17464,0.221845418171172,S,2,Mrs,3.948595985658986,0.0,13.0,1.0,0.0,0.0,0.0,1.0,458,1,"Kenyon, Mrs. Frederick R (Marion)",1,0,17464,0.221845418171172,2,3.948595985658986
459,1,2,"Toomey, Miss. Ellen",female,0,0,F.C.C. 13531,0.0200180540646042,S,1,Miss,2.3513752571634776,1.0,9.0,1.0,0.0,0.0,0.0,1.0,459,1,"Toomey, Miss. Ellen",0,0,F.C.C. 13531,0.0200180540646042,1,2.3513752571634776
460,0,3,"O'Connor, Mr. Maurice",male,0,0,371060,0.0065994925344003,Q,1,Mr,2.0476928433652555,2.0,12.0,0.0,1.0,0.0,1.0,0.0,460,0,"O'Connor, Mr. Maurice",0,0,371060,0.0065994925344003,1,2.0476928433652555
461,1,1,"Anderson, Mr. Harry",male,0,0,19952,0.0983336586317946,S,1,Mr,3.279029747687948,0.0,12.0,0.0,1.0,0.0,0.0,1.0,461,1,"Anderson, Mr. Harry",0,0,19952,0.0983336586317946,1,3.279029747687948
462,0,3,"Morley, Mr. William",male,0,0,364506,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,462,0,"Morley, Mr. William",0,0,364506,0.0080633356104225,1,2.0856720914304723
463,0,1,"Gee, Mr. Arthur H",male,0,0,111320,0.1566434078266809,S,1,Mr,3.6506582412937374,0.0,12.0,0.0,1.0,0.0,0.0,1.0,463,0,"Gee, Mr. Arthur H",0,0,111320,0.1566434078266809,1,3.6506582412937374
464,0,2,"Milling, Mr. Jacob Christian",male,0,0,234360,0.0322167463647896,S,1,Mr,2.5649493574615367,1.0,12.0,0.0,1.0,0.0,0.0,1.0,464,0,"Milling, Mr. Jacob Christian",0,0,234360,0.0322167463647896,1,2.5649493574615367
465,0,3,"Maisner, Mr. Simon",male,0,0,A/S 2816,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,465,0,"Maisner, Mr. Simon",0,0,A/S 2816,0.0080633356104225,1,2.0856720914304723
466,0,3,"Goncalves, Mr. Manuel Estanslas",male,0,0,SOTON/O.Q. 3101306,0.0031838586903483,S,1,Mr,1.9530276168241767,2.0,12.0,0.0,1.0,0.0,0.0,1.0,466,0,"Goncalves, Mr. Manuel Estanslas",0,0,SOTON/O.Q. 3101306,0.0031838586903483,1,1.9530276168241767
467,0,2,"Campbell, Mr. William",male,0,0,239853,0.0,S,1,Mr,1.855907289051807,1.0,12.0,0.0,1.0,0.0,0.0,1.0,467,0,"Campbell, Mr. William",0,0,239853,0.0,1,1.855907289051807
468,0,1,"Smart, Mr. John Montgomery",male,0,0,113792,0.0983336586317946,S,1,Mr,3.279029747687948,0.0,12.0,0.0,1.0,0.0,0.0,1.0,468,0,"Smart, Mr. John Montgomery",0,0,113792,0.0983336586317946,1,3.279029747687948
469,0,3,"Scanlan, Mr. James",male,0,0,36209,0.0064775056113984,Q,1,Mr,2.044461822783809,2.0,12.0,0.0,1.0,0.0,1.0,0.0,469,0,"Scanlan, Mr. James",0,0,36209,0.0064775056113984,1,2.044461822783809
470,1,3,"Baclini, Miss. Helene Barbara",female,2,1,2666,0.0627539767736898,C,4,Miss,2.957942136638392,2.0,9.0,1.0,0.0,1.0,0.0,0.0,470,1,"Baclini, Miss. Helene Barbara",2,1,2666,0.0627539767736898,4,2.957942136638392
471,0,3,"Keefe, Mr. Arthur",male,0,0,323592,0.0041597540743632,S,1,Mr,1.981001468866584,2.0,12.0,0.0,1.0,0.0,0.0,1.0,471,0,"Keefe, Mr. Arthur",0,0,323592,0.0041597540743632,1,1.981001468866584
472,0,3,"Cacic, Mr. Luka",male,0,0,315089,0.0110520152239679,S,1,Mr,2.1590033645160216,2.0,12.0,0.0,1.0,0.0,0.0,1.0,472,0,"Cacic, Mr. Luka",0,0,315089,0.0110520152239679,1,2.1590033645160216
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,1,2,C.A. 34651,0.1041890309358836,S,4,Mrs,3.323235840192444,1.0,13.0,1.0,0.0,0.0,0.0,1.0,473,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",1,2,C.A. 34651,0.1041890309358836,4,3.323235840192444
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,0,0,SC/AH Basle 541,0.0360798282424124,C,1,Mrs,2.6240669619446257,1.0,13.0,1.0,0.0,1.0,0.0,0.0,474,1,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",0,0,SC/AH Basle 541,0.0360798282424124,1,2.6240669619446257
475,0,3,"Strandberg, Miss. Ida Sofia",female,0,0,7553,0.0167854006050551,S,1,Miss,2.286201613743521,2.0,9.0,1.0,0.0,0.0,0.0,1.0,475,0,"Strandberg, Miss. Ida Sofia",0,0,7553,0.0167854006050551,1,2.286201613743521
476,0,1,"Clifford, Mr. George Quincy",male,0,0,110465,0.2225163462476822,S,1,Mr,3.951243718581428,0.0,12.0,0.0,1.0,0.0,0.0,1.0,476,0,"Clifford, Mr. George Quincy",0,0,110465,0.2225163462476822,1,3.951243718581428
477,0,2,"Renouf, Mr. Peter Henry",male,1,0,31027,0.071252561725383,S,2,Mr,3.044522437723423,1.0,12.0,0.0,1.0,0.0,0.0,1.0,477,0,"Renouf, Mr. Peter Henry",1,0,31027,0.071252561725383,2,3.044522437723423
478,0,3,"Braund, Mr. Lewis Richard",male,1,0,3460,0.003163364887284,S,2,Mr,1.952431694616953,2.0,12.0,0.0,1.0,0.0,0.0,1.0,478,0,"Braund, Mr. Lewis Richard",1,0,3460,0.003163364887284,2,1.952431694616953
479,0,3,"Karlsson, Mr. Nils August",male,0,0,350060,0.0054811164243193,S,1,Mr,2.017672515282204,2.0,12.0,0.0,1.0,0.0,0.0,1.0,479,0,"Karlsson, Mr. Nils August",0,0,350060,0.0054811164243193,1,2.017672515282204
480,1,3,"Hirvonen, Miss. Hildur E",female,0,1,3101298,0.0287401190592368,S,2,Miss,2.5085824854732848,2.0,9.0,1.0,0.0,0.0,0.0,1.0,480,1,"Hirvonen, Miss. Hildur E",0,1,3101298,0.0287401190592368,2,2.5085824854732848
481,0,3,"Goodwin, Master. Harold Victor",male,5,2,CA 2144,0.1976310139553039,S,8,Master,3.8480176754522337,2.0,8.0,0.0,1.0,0.0,0.0,1.0,481,0,"Goodwin, Master. Harold Victor",5,2,CA 2144,0.1976310139553039,8,3.8480176754522337
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",male,0,0,239854,0.0,S,1,Mr,1.855907289051807,1.0,12.0,0.0,1.0,0.0,0.0,1.0,482,0,"Frost, Mr. Anthony Wood ""Archie""",0,0,239854,0.0,1,1.855907289051807
483,0,3,"Rouse, Mr. Richard Henry",male,0,0,A/5 3594,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,483,0,"Rouse, Mr. Richard Henry",0,0,A/5 3594,0.0080633356104225,1,2.0856720914304723
484,1,3,"Turkula, Mrs. (Hedwig)",female,0,0,4134,0.0155655313750365,S,1,Mrs,2.260460166693375,2.0,13.0,1.0,0.0,0.0,0.0,1.0,484,1,"Turkula, Mrs. (Hedwig)",0,0,4134,0.0155655313750365,1,2.260460166693375
485,1,1,"Bishop, Mr. Dickinson H",male,1,0,11967,0.4132024007026446,C,2,Mr,4.51172945766992,0.0,12.0,0.0,1.0,1.0,0.0,0.0,485,1,"Bishop, Mr. Dickinson H",1,0,11967,0.4132024007026446,2,4.51172945766992
486,0,3,"Lefebre, Miss. Jeannie",female,3,1,4133,0.0930477212842783,S,5,Miss,3.237371716404032,2.0,9.0,1.0,0.0,0.0,0.0,1.0,486,0,"Lefebre, Miss. Jeannie",3,1,4133,0.0930477212842783,5,3.237371716404032
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,1,0,19943,0.4079364692105006,S,2,Mrs,4.499809670330265,0.0,13.0,1.0,0.0,0.0,0.0,1.0,487,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",1,0,19943,0.4079364692105006,2,4.499809670330265
488,0,1,"Kent, Mr. Edward Austin",male,0,0,11771,0.1137040109300282,C,1,Mr,3.391147045808654,0.0,12.0,0.0,1.0,1.0,0.0,0.0,488,0,"Kent, Mr. Edward Austin",0,0,11771,0.1137040109300282,1,3.391147045808654
489,0,3,"Somerton, Mr. Francis William",male,0,0,A.5. 18509,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,489,0,"Somerton, Mr. Francis William",0,0,A.5. 18509,0.0080633356104225,1,2.0856720914304723
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,1,1,C.A. 37671,0.0463672294330047,S,3,Master,2.766319109226186,2.0,8.0,0.0,1.0,0.0,0.0,1.0,490,1,"Coutts, Master. Eden Leslie ""Neville""",1,1,C.A. 37671,0.0463672294330047,3,2.766319109226186
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,1,0,65304,0.0662105982238703,S,2,Mr,2.9940658859009823,2.0,12.0,0.0,1.0,0.0,0.0,1.0,491,0,"Hagland, Mr. Konrad Mathias Reiersen",1,0,65304,0.0662105982238703,2,2.9940658859009823
492,0,3,"Windelov, Mr. Einar",male,0,0,SOTON/OQ 3101317,0.0041597540743632,S,1,Mr,1.981001468866584,2.0,12.0,0.0,1.0,0.0,0.0,1.0,492,0,"Windelov, Mr. Einar",0,0,SOTON/OQ 3101317,0.0041597540743632,1,1.981001468866584
493,0,1,"Molson, Mr. Harry Markland",male,0,0,113787,0.1176075924660876,S,1,Mr,3.417726683613366,0.0,12.0,0.0,1.0,0.0,0.0,1.0,493,0,"Molson, Mr. Harry Markland",0,0,113787,0.1176075924660876,1,3.417726683613366
494,0,1,"Artagaveytia, Mr. Ramon",male,0,0,PC 17609,0.2103381477505611,C,1,Mr,3.902057514460064,0.0,12.0,0.0,1.0,1.0,0.0,0.0,494,0,"Artagaveytia, Mr. Ramon",0,0,PC 17609,0.2103381477505611,1,3.902057514460064
495,0,3,"Stanley, Mr. Edward Roland",male,0,0,A/4 45380,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,495,0,"Stanley, Mr. Edward Roland",0,0,A/4 45380,0.0080633356104225,1,2.0856720914304723
496,0,3,"Yousseff, Mr. Gerious",male,0,0,2627,0.0393324875573338,C,1,Mr,2.671268644120752,2.0,12.0,0.0,1.0,1.0,0.0,0.0,496,0,"Yousseff, Mr. Gerious",0,0,2627,0.0393324875573338,1,2.671268644120752
497,1,1,"Eustis, Miss. Elizabeth Mussey",female,1,0,36947,0.3506841026641943,C,2,Miss,4.36012222518012,0.0,9.0,1.0,0.0,1.0,0.0,0.0,497,1,"Eustis, Miss. Elizabeth Mussey",1,0,36947,0.3506841026641943,2,4.36012222518012
498,0,3,"Shellard, Mr. Frederick William",male,0,0,C.A. 6212,0.0424636478969454,S,1,Mr,2.714694743820879,2.0,12.0,0.0,1.0,0.0,0.0,1.0,498,0,"Shellard, Mr. Frederick William",0,0,C.A. 6212,0.0424636478969454,1,2.714694743820879
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,1,2,113781,0.7082682736410656,S,4,Mrs,5.020915603503812,0.0,13.0,1.0,0.0,0.0,0.0,1.0,499,0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",1,2,113781,0.7082682736410656,4,5.020915603503812
500,0,3,"Svensson, Mr. Olof",male,0,0,350035,0.0068229725773397,S,1,Mr,2.0535851271346086,2.0,12.0,0.0,1.0,0.0,0.0,1.0,500,0,"Svensson, Mr. Olof",0,0,350035,0.0068229725773397,1,2.0535851271346086
501,0,3,"Calic, Mr. Petar",male,0,0,315086,0.0110520152239679,S,1,Mr,2.1590033645160216,2.0,12.0,0.0,1.0,0.0,0.0,1.0,501,0,"Calic, Mr. Petar",0,0,315086,0.0110520152239679,1,2.1590033645160216
502,0,3,"Canavan, Miss. Mary",female,0,0,364846,0.0065994925344003,Q,1,Miss,2.0476928433652555,2.0,9.0,1.0,0.0,0.0,1.0,0.0,502,0,"Canavan, Miss. Mary",0,0,364846,0.0065994925344003,1,2.0476928433652555
503,0,3,"O'Sullivan, Miss. Bridget Mary",female,0,0,330909,0.0060100517224553,Q,1,Miss,2.0319829905201345,2.0,9.0,1.0,0.0,0.0,1.0,0.0,503,0,"O'Sullivan, Miss. Bridget Mary",0,0,330909,0.0060100517224553,1,2.0319829905201345
504,0,3,"Laitinen, Miss. Kristina Sofia",female,0,0,4135,0.0155655313750365,S,1,Miss,2.260460166693375,2.0,9.0,1.0,0.0,0.0,0.0,1.0,504,0,"Laitinen, Miss. Kristina Sofia",0,0,4135,0.0155655313750365,1,2.260460166693375
505,1,1,"Maioni, Miss. Roberta",female,0,0,110152,0.390858299990241,S,1,Miss,4.460144413937834,0.0,9.0,1.0,0.0,0.0,0.0,1.0,505,1,"Maioni, Miss. Roberta",0,0,110152,0.390858299990241,1,4.460144413937834
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",male,1,0,PC 17758,0.5001585829999023,C,2,Mr,4.690430029938915,0.0,12.0,0.0,1.0,1.0,0.0,0.0,506,0,"Penasco y Castellana, Mr. Victor de Satode",1,0,PC 17758,0.5001585829999023,2,4.690430029938915
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,0,2,26360,0.0956499463257538,S,3,Mrs,3.258096538021482,1.0,13.0,1.0,0.0,0.0,0.0,1.0,507,1,"Quick, Mrs. Frederick Charles (Jane Richards)",0,2,26360,0.0956499463257538,3,3.258096538021482
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,0,0,111427,0.0983336586317946,S,1,Mr,3.279029747687948,0.0,12.0,0.0,1.0,0.0,0.0,1.0,508,1,"Bradley, Mr. George (""George Arthur Brayton"")",0,0,111427,0.0983336586317946,1,3.279029747687948
509,0,3,"Olsen, Mr. Henry Margido",male,0,0,C 4001,0.0786937640284961,S,1,Mr,3.114625803494401,2.0,12.0,0.0,1.0,0.0,0.0,1.0,509,0,"Olsen, Mr. Henry Margido",0,0,C 4001,0.0786937640284961,1,3.114625803494401
510,1,3,"Lang, Mr. Fang",male,0,0,1601,0.2444534985849517,S,1,Mr,4.034166299106131,2.0,12.0,0.0,1.0,0.0,0.0,1.0,510,1,"Lang, Mr. Fang",0,0,1601,0.2444534985849517,1,4.034166299106131
511,1,3,"Daly, Mr. Eugene Patrick",male,0,0,382651,0.0065994925344003,Q,1,Mr,2.0476928433652555,2.0,12.0,0.0,1.0,0.0,1.0,0.0,511,1,"Daly, Mr. Eugene Patrick",0,0,382651,0.0065994925344003,1,2.0476928433652555
512,0,3,"Webber, Mr. James",male,0,0,SOTON/OQ 3101316,0.0080633356104225,S,1,Mr,2.0856720914304723,2.0,12.0,0.0,1.0,0.0,0.0,1.0,512,0,"Webber, Mr. James",0,0,SOTON/OQ 3101316,0.0080633356104225,1,2.0856720914304723
513,1,1,"McGough, Mr. James Robert",male,0,0,PC 17473,0.0970527959402752,S,1,Mr,3.2690935410288184,0.0,12.0,0.0,1.0,0.0,0.0,1.0,513,1,"McGough, Mr. James Robert",0,0,PC 17473,0.0970527959402752,1,3.2690935410288184
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,1,0,PC 17603,0.2586244754562311,C,2,Mrs,4.084294226368599,0.0,13.0,1.0,0.0,1.0,0.0,0.0,514,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",1,0,PC 17603,0.2586244754562311,2,4.084294226368599
515,0,3,"Coleff, Mr. Satio",male,0,0,349209,0.0053591295013174,S,1,Mr,2.014342863683701,2.0,12.0,0.0,1.0,0.0,0.0,1.0,515,0,"Coleff, Mr. Satio",0,0,349209,0.0053591295013174,1,2.014342863683701
516,0,1,"Walker, Mr. William Anderson",male,0,0,36967,0.1347872548062847,S,1,Mr,3.5269721022703,0.0,12.0,0.0,1.0,0.0,0.0,1.0,516,0,"Walker, Mr. William Anderson",0,0,36967,0.1347872548062847,1,3.5269721022703
517,1,2,"Lemore, Mrs. (Amelia Milley)",female,0,0,C.A. 34260,0.0200180540646042,S,1,Mrs,2.3513752571634776,1.0,13.0,1.0,0.0,0.0,0.0,1.0,517,1,"Lemore, Mrs. (Amelia Milley)",0,0,C.A. 34260,0.0200180540646042,1,2.3513752571634776
518,0,3,"Ryan, Mr. Patrick",male,0,0,371110,0.0866229140236166,Q,1,Mr,3.184284380098582,2.0,12.0,0.0,1.0,0.0,1.0,0.0,518,0,"Ryan, Mr. Patrick",0,0,371110,0.0866229140236166,1,3.184284380098582
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,1,0,226875,0.0956499463257538,S,2,Mrs,3.258096538021482,1.0,13.0,1.0,0.0,0.0,0.0,1.0,519,1,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",1,0,226875,0.0956499463257538,2,3.258096538021482
520,0,3,"Pavlovic, Mr. Stefo",male,0,0,349242,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,520,0,"Pavlovic, Mr. Stefo",0,0,349242,0.0073109202693471,1,2.0663309725297405
521,1,1,"Perreault, Miss. Anne",female,0,0,12749,0.4250146384307602,S,1,Miss,4.537961436294641,0.0,9.0,1.0,0.0,0.0,0.0,1.0,521,1,"Perreault, Miss. Anne",0,0,12749,0.4250146384307602,1,4.537961436294641
522,0,3,"Vovk, Mr. Janko",male,0,0,349252,0.0073109202693471,S,1,Mr,2.0663309725297405,2.0,12.0,0.0,1.0,0.0,0.0,1.0,522,0,"Vovk, Mr. Janko",0,0,349252,0.0073109202693471,1,2.0663309725297405
523,0,3,"Lahoud, Mr. Sarkis",male,0,0,2624,0.0040377671513613,C,1,Mr,1.977547233998496,2.0,12.0,0.0,1.0,1.0,0.0,0.0,523,0,"Lahoud, Mr. Sarkis",0,0,2624,0.0040377671513613,1,1.977547233998496
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,0,1,111361,0.2516917146481897,C,2,Mrs,4.0600843255369865,0.0,13.0,1.0,0.0,1.0,0.0,0.0,524,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",0,1,111361,0.2516917146481897,2,4.0600843255369865
525,0,3,"Kassem, Mr. Fared",male,0,0,2700,0.0040582609544256,C,1,Mr,1.9781283799793463,2.0,12.0,0.0,1.0,1.0,0.0,0.0,525,0,"Kassem, Mr. Fared",0,0,2700,0.0040582609544256,1,1.9781283799793463
526,0,3,"Farrell, Mr. James",male,0,0,367232,0.0065994925344003,Q,1,Mr,2.0476928433652555,2.0,12.0,0.0,1.0,0.0,1.0,0.0,526,0,"Farrell, Mr. James",0,0,367232,0.0065994925344003,1,2.0476928433652555
527,1,2,"Ridsdale, Miss. Lucy",female,0,0,W./C. 14258,0.0200180540646042,S,1,Miss,2.3513752571634776,1.0,9.0,1.0,0.0,0.0,0.0,1.0,527,1,"Ridsdale, Miss. Lucy",0,0,W./C. 14258,0.0200180540646042,1,2.3513752571634776
528,0,1,"Farthing, Mr. John",male,0,0,PC 17483,1.0,S,1,Mr,5.353456381663085,0.0,12.0,0.0,1.0,0.0,0.0,1.0,528,0,"Farthing, Mr. John",0,0,PC 17483,1.0,1,5.353456381663085
529,0,3,"Salonen, Mr. Johan Werner",male,0,0,3101296,0.0074534009954132,S,1,Mr,2.0700223197633445,2.0,12.0,0.0,1.0,0.0,0.0,1.0,529,0,"Salonen, Mr. Johan Werner",0,0,3101296,0.0074534009954132,1,2.0700223197633445
530,0,2,"Hocking, Mr. Richard George",male,2,1,29104,0.0248975309846784,S,4,Mr,2.4423470353692043,1.0,12.0,0.0,1.0,0.0,0.0,1.0,530,0,"Hocking, Mr. Richard George",2,1,29104,0.0248975309846784,4,2.4423470353692043
531,1,2,"Quick, Miss. Phyllis May",female,1,1,26360,0.0956499463257538,S,3,Miss,3.258096538021482,1.0,9.0,1.0,0.0,0.0,0.0,1.0,531,1,"Quick, Miss. Phyllis May",1,1,26360,0.0956499463257538,3,3.258096538021482
532,0,3,"Toufik, Mr. Nakli",male,0,0,2641,0.0040582609544256,C,1,Mr,1.9781283799793463,2.0,12.0,0.0,1.0,1.0,0.0,0.0,532,0,"Toufik, Mr. Nakli",0,0,2641,0.0040582609544256,1,1.9781283799793463
533,0,3,"Elias, Mr. Joseph Jr",male,1,1,2690,0.0040582609544256,C,3,Mr,1.9781283799793463,2.0,12.0,0.0,1.0,1.0,0.0,0.0,533,0,"Elias, Mr. Joseph Jr",1,1,2690,0.0040582609544256,3,1.9781283799793463
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,0,2,2668,0.0778803552259197,C,3,Mrs,3.107197616774036,2.0,13.0,1.0,0.0,1.0,0.0,0.0,534,1,"Peter, Mrs. Catherine (Catherine Rizk)",0,2,2668,0.0778803552259197,3,3.107197616774036
535,0,3,"Cacic, Miss. Marija",female,0,0,315084,0.0110520152239679,S,1,Miss,2.1590033645160216,2.0,9.0,1.0,0.0,0.0,0.0,1.0,535,0,"Cacic, Miss. Marija",0,0,315084,0.0110520152239679,1,2.1590033645160216
536,1,2,"Hart, Miss. Eva Miriam",female,0,2,F.C.C. 13529,0.0968698155557724,S,3,Miss,3.2676659890376327,1.0,9.0,1.0,0.0,0.0,0.0,1.0,536,1,"Hart, Miss. Eva Miriam",0,2,F.C.C. 13529,0.0968698155557724,3,3.2676659890376327
537,0,1,"Butt, Major. Archibald Willingham",male,0,0,113050,0.0983336586317946,S,1,Major,3.279029747687948,0.0,7.0,0.0,1.0,0.0,0.0,1.0,537,0,"Butt, Major. Archibald Willingham",0,0,113050,0.0983336586317946,1,3.279029747687948
538,1,1,"LeRoy, Miss. Bertha",female,0,0,PC 17761,0.4880818776227187,C,1,Miss,4.667440511714216,0.0,9.0,1.0,0.0,1.0,0.0,0.0,538,1,"LeRoy, Miss. Bertha",0,0,PC 17761,0.4880818776227187,1,4.667440511714216
539,0,3,"Risien, Mr. Samuel Beard",male,0,0,364498,0.0395359617449009,S,1,Mr,2.6741486494265287,2.0,12.0,0.0,1.0,0.0,0.0,1.0,539,0,"Risien, Mr. Samuel Beard",0,0,364498,0.0395359617449009,1,2.6741486494265287
540,1,1,"Frolicher, Miss. Hedwig Margaritha",female,0,2,13568,0.2103176539474968,C,3,Miss,3.901972669574645,0.0,9.0,1.0,0.0,1.0,0.0,0.0,540,1,"Frolicher, Miss. Hedwig Margaritha",0,2,13568,0.2103176539474968,3,3.901972669574645
541,1,1,"Crosby, Miss. Harriet R",female,0,2,WE/P 5735,0.3152264077290914,S,3,Miss,4.262679877041316,0.0,9.0,1.0,0.0,0.0,0.0,1.0,541,1,"Crosby, Miss. Harriet R",0,2,WE/P 5735,0.3152264077290914,3,4.262679877041316
